Időszak,Város,Lakásár (EUR/m²),Bérleti díj (EUR/hó),Jövedelem (EUR/hó),Lakás típusa,Munkanélküliségi ráta (%)
2010 Q4,Pitești,1061.63,278.69,429.8,Felújított lakás,2.13
2010 Q4,Craiova,996.7,370.89,599.68,Felújított lakás,4.54
2010 Q4,Craiova,927.73,318.75,440.1,Felújított lakás,5.3
2010 Q4,Craiova,1091.93,349.08,493.99,Új lakás,4.8
2010 Q4,Craiova,894.64,266.92,486.41,Új lakás,5.37
2010 Q4,Craiova,1109.63,267.87,589.56,Használt lakás,4.73
2010 Q4,Reșița,997.44,270.11,354.55,Felújított lakás,5.88
2010 Q4,Reșița,1088.42,288.75,504.02,Használt lakás,5.52
2010 Q4,Reșița,812.49,278.84,547.66,Új lakás,3.75
2010 Q4,Reșița,1035.23,245.74,527.99,Új lakás,4.96
2010 Q4,Reșița,806.18,346.59,455.92,Új lakás,4.19
2010 Q4,Slatina,1024.07,345.95,439.05,Új lakás,5.06
2010 Q4,Slatina,1051.46,327.72,510.59,Felújított lakás,4.63
2010 Q4,Slatina,900.69,303.45,435.67,Használt lakás,2.08
2010 Q4,Slatina,1052.39,336.16,358.22,Felújított lakás,3.99
2010 Q4,Slatina,1074.3,382.3,501.25,Új lakás,4.27
2011 Q1,București,1028.05,370.0,491.24,Felújított lakás,4.1
2011 Q1,București,992.07,276.87,537.36,Új lakás,6.52
2011 Q1,București,1088.77,304.91,512.49,Felújított lakás,3.34
2011 Q1,București,1155.97,311.89,519.17,Felújított lakás,8.09
2011 Q1,București,1085.85,284.93,504.42,Használt lakás,6.05
2011 Q1,Cluj-Napoca,1063.59,257.47,585.15,Használt lakás,4.23
2011 Q1,Cluj-Napoca,1274.8,358.2,503.16,Használt lakás,6.18
2011 Q1,Cluj-Napoca,1058.14,349.11,559.08,Új lakás,4.05
2011 Q1,Cluj-Napoca,972.77,356.2,509.91,Használt lakás,4.5
2011 Q1,Cluj-Napoca,935.39,331.94,653.75,Használt lakás,3.83
2011 Q1,Timișoara,1052.91,371.49,525.22,Új lakás,5.35
2011 Q1,Timișoara,922.51,332.13,518.77,Felújított lakás,5.89
2011 Q1,Timișoara,1192.49,418.58,564.78,Használt lakás,5.23
2011 Q1,Timișoara,1073.33,300.87,550.31,Használt lakás,4.6
2011 Q1,Timișoara,1070.22,367.7,469.61,Felújított lakás,6.04
2011 Q1,Iași,1208.05,310.28,402.69,Használt lakás,4.29
2011 Q1,Iași,1205.64,314.09,470.04,Használt lakás,4.4
2011 Q1,Iași,1150.87,336.87,515.66,Használt lakás,4.53
2011 Q1,Iași,1002.99,278.1,626.92,Felújított lakás,4.58
2011 Q1,Iași,1196.06,375.85,589.9,Felújított lakás,4.47
2011 Q1,Brașov,1098.45,314.03,475.78,Használt lakás,5.22
2011 Q1,Brașov,908.52,362.51,502.12,Használt lakás,5.1
2011 Q1,Brașov,1083.99,304.64,565.2,Felújított lakás,4.43
2011 Q1,Brașov,1154.56,261.16,537.58,Új lakás,6.84
2011 Q1,Brașov,929.96,287.89,560.83,Használt lakás,5.08
2011 Q1,Constanța,1092.08,334.57,568.08,Használt lakás,6.01
2011 Q1,Constanța,1099.18,305.35,570.35,Felújított lakás,6.8
2011 Q1,Constanța,1034.08,276.02,596.42,Felújított lakás,4.78
2011 Q1,Constanța,789.28,348.9,497.88,Új lakás,4.81
2011 Q1,Constanța,1089.84,322.62,572.57,Használt lakás,4.46
2011 Q1,Sibiu,1111.57,304.62,574.33,Új lakás,5.52
2011 Q1,Sibiu,937.75,358.44,497.84,Új lakás,5.71
2011 Q1,Sibiu,1094.07,388.53,516.59,Használt lakás,4.55
2011 Q1,Sibiu,1047.67,302.87,578.0,Használt lakás,3.28
2011 Q1,Sibiu,923.56,272.29,587.02,Felújított lakás,6.61
2011 Q1,Oradea,1037.47,308.25,534.2,Felújított lakás,6.06
2011 Q1,Oradea,938.72,324.53,588.51,Használt lakás,5.4
2011 Q1,Oradea,1072.75,355.04,367.81,Új lakás,5.58
2011 Q1,Oradea,971.51,241.77,560.67,Használt lakás,6.27
2011 Q1,Oradea,1033.51,353.11,626.74,Felújított lakás,6.21
2011 Q1,Galați,1246.8,344.69,534.53,Használt lakás,3.3
2011 Q1,Galați,1020.47,281.27,660.26,Használt lakás,4.72
2011 Q1,Galați,1064.78,337.06,532.62,Felújított lakás,6.6
2011 Q1,Galați,975.28,322.78,485.45,Új lakás,3.58
2011 Q1,Galați,976.59,313.52,504.24,Felújított lakás,4.21
2011 Q1,Ploiești,881.24,311.68,439.72,Új lakás,5.66
2011 Q1,Ploiești,1059.89,256.7,511.45,Új lakás,4.15
2011 Q1,Ploiești,1088.3,368.62,417.49,Felújított lakás,5.02
2011 Q1,Ploiești,1030.78,341.85,542.79,Új lakás,4.15
2011 Q1,Ploiești,1011.71,283.16,594.56,Felújított lakás,4.92
2011 Q1,Arad,1278.14,312.57,487.5,Használt lakás,3.39
2011 Q1,Arad,833.62,251.63,546.03,Használt lakás,5.41
2011 Q1,Arad,860.26,350.8,501.02,Új lakás,5.05
2011 Q1,Arad,1243.47,350.87,513.89,Használt lakás,4.01
2011 Q1,Arad,791.78,286.23,517.33,Felújított lakás,3.91
2011 Q1,Bacău,1034.25,318.07,516.51,Felújított lakás,4.25
2011 Q1,Bacău,1070.24,332.68,464.58,Új lakás,6.31
2011 Q1,Bacău,1038.17,315.75,572.49,Felújított lakás,5.13
2011 Q1,Bacău,1164.38,326.48,493.25,Használt lakás,5.26
2011 Q1,Bacău,912.75,319.34,528.01,Használt lakás,4.69
2011 Q1,Târgu Mureș,1034.58,239.73,497.08,Használt lakás,4.99
2011 Q1,Târgu Mureș,1069.18,273.89,605.94,Használt lakás,4.03
2011 Q1,Târgu Mureș,1166.33,332.09,491.23,Felújított lakás,6.68
2011 Q1,Târgu Mureș,906.76,351.77,590.03,Használt lakás,4.23
2011 Q1,Târgu Mureș,1217.1,305.0,547.32,Használt lakás,5.16
2011 Q1,Baia Mare,1033.88,347.43,577.61,Használt lakás,3.15
2011 Q1,Baia Mare,1206.52,248.5,591.95,Felújított lakás,6.03
2011 Q1,Baia Mare,919.08,298.57,463.66,Használt lakás,4.69
2011 Q1,Baia Mare,1013.04,346.19,608.62,Használt lakás,6.3
2011 Q1,Baia Mare,982.54,306.63,428.99,Új lakás,4.09
2011 Q1,Satu Mare,1165.78,379.62,455.94,Használt lakás,4.31
2011 Q1,Satu Mare,1046.83,326.21,481.42,Felújított lakás,5.32
2011 Q1,Satu Mare,993.14,314.42,562.78,Felújított lakás,4.91
2011 Q1,Satu Mare,997.63,310.62,524.7,Használt lakás,4.53
2011 Q1,Satu Mare,1018.94,378.95,563.66,Új lakás,4.6
2011 Q1,Botoșani,1133.63,301.65,600.39,Felújított lakás,5.27
2011 Q1,Botoșani,1037.12,332.91,435.75,Felújított lakás,3.77
2011 Q1,Botoșani,906.73,320.72,633.95,Felújított lakás,7.13
2011 Q1,Botoșani,1126.57,335.03,421.94,Új lakás,4.36
2011 Q1,Botoșani,955.47,290.17,519.91,Felújított lakás,4.43
2011 Q1,Pitești,812.48,344.92,465.64,Használt lakás,5.14
2011 Q1,Pitești,1298.89,278.22,378.18,Felújított lakás,4.61
2011 Q1,Pitești,1182.12,393.33,456.23,Felújított lakás,5.4
2011 Q1,Pitești,994.16,310.76,688.66,Felújított lakás,3.4
2011 Q1,Pitești,1080.45,333.71,595.15,Használt lakás,5.0
2011 Q1,Craiova,1086.97,299.33,546.15,Új lakás,4.56
2011 Q1,Craiova,1124.59,300.22,552.63,Használt lakás,4.87
2011 Q1,Craiova,1185.13,312.94,423.62,Használt lakás,6.16
2011 Q1,Craiova,941.31,288.85,494.26,Használt lakás,6.27
2011 Q1,Craiova,793.72,440.51,593.36,Új lakás,5.12
2011 Q1,Reșița,1043.41,326.42,561.27,Új lakás,5.55
2011 Q1,Reșița,1116.67,318.58,518.16,Felújított lakás,4.75
2011 Q1,Reșița,1026.61,360.35,565.61,Használt lakás,2.0
2011 Q1,Reșița,1128.71,322.79,528.88,Új lakás,4.51
2011 Q1,Reșița,1184.89,352.9,483.63,Új lakás,5.31
2011 Q1,Slatina,933.4,259.82,492.4,Felújított lakás,5.76
2011 Q1,Slatina,1164.38,335.52,573.51,Felújított lakás,5.42
2011 Q1,Slatina,973.02,332.28,578.02,Új lakás,5.65
2011 Q1,Slatina,1192.67,343.33,551.09,Felújított lakás,5.97
2011 Q1,Slatina,1046.82,279.73,520.22,Új lakás,4.16
2011 Q2,București,968.98,309.22,482.45,Felújított lakás,4.59
2011 Q2,București,822.77,323.53,530.07,Új lakás,4.08
2011 Q2,București,1129.11,352.5,433.55,Használt lakás,4.14
2011 Q2,București,957.7,277.4,579.77,Felújított lakás,4.71
2011 Q2,București,1018.26,234.85,568.13,Használt lakás,3.66
2011 Q2,Cluj-Napoca,1057.19,326.1,611.64,Használt lakás,3.59
2011 Q2,Cluj-Napoca,687.66,322.35,638.03,Felújított lakás,6.14
2011 Q2,Cluj-Napoca,1075.16,295.33,578.43,Új lakás,3.93
2011 Q2,Cluj-Napoca,1107.16,335.22,593.61,Használt lakás,7.66
2011 Q2,Cluj-Napoca,1097.09,294.64,528.47,Felújított lakás,3.13
2011 Q2,Timișoara,966.63,298.63,498.55,Új lakás,5.05
2011 Q2,Timișoara,951.31,359.84,530.01,Új lakás,4.89
2011 Q2,Timișoara,1010.65,321.21,579.51,Felújított lakás,4.03
2011 Q2,Timișoara,971.03,302.85,449.25,Felújított lakás,4.08
2011 Q2,Timișoara,992.85,349.98,545.75,Felújított lakás,5.09
2011 Q2,Iași,1152.11,309.51,553.43,Használt lakás,4.8
2011 Q2,Iași,1081.84,291.69,383.67,Új lakás,4.77
2011 Q2,Iași,1220.73,352.05,587.92,Új lakás,6.14
2011 Q2,Iași,1060.64,322.89,492.94,Felújított lakás,4.58
2011 Q2,Iași,1123.89,363.16,521.63,Új lakás,4.45
2011 Q2,Brașov,1050.06,339.05,443.37,Használt lakás,2.6
2011 Q2,Brașov,983.94,266.17,499.51,Új lakás,4.75
2011 Q2,Brașov,995.61,373.1,549.6,Felújított lakás,5.2
2011 Q2,Brașov,1124.66,269.45,592.35,Felújított lakás,4.82
2011 Q2,Brașov,1130.46,272.13,436.77,Felújított lakás,5.72
2011 Q2,Constanța,1095.17,278.92,477.82,Használt lakás,6.03
2011 Q2,Constanța,907.27,380.71,475.96,Használt lakás,5.54
2011 Q2,Constanța,1010.57,339.13,497.35,Felújított lakás,4.74
2011 Q2,Constanța,1054.91,274.91,574.45,Használt lakás,4.39
2011 Q2,Constanța,1022.57,275.23,376.26,Új lakás,4.71
2011 Q2,Sibiu,1339.51,346.38,528.84,Felújított lakás,4.64
2011 Q2,Sibiu,1052.7,336.88,459.15,Felújított lakás,6.01
2011 Q2,Sibiu,1135.85,343.73,556.31,Felújított lakás,4.92
2011 Q2,Sibiu,1130.74,338.67,508.76,Felújított lakás,4.33
2011 Q2,Sibiu,1062.22,376.96,455.65,Új lakás,3.43
2011 Q2,Oradea,1069.77,317.04,540.4,Felújított lakás,5.14
2011 Q2,Oradea,1023.22,374.59,433.95,Új lakás,4.07
2011 Q2,Oradea,1037.61,249.27,519.45,Használt lakás,6.56
2011 Q2,Oradea,1052.51,324.23,454.39,Használt lakás,4.28
2011 Q2,Oradea,1004.98,302.29,606.9,Használt lakás,5.46
2011 Q2,Galați,916.63,324.86,559.89,Felújított lakás,6.04
2011 Q2,Galați,1239.66,274.4,481.35,Új lakás,3.64
2011 Q2,Galați,1021.92,333.65,589.24,Felújított lakás,4.82
2011 Q2,Galați,1011.62,321.07,479.89,Új lakás,6.99
2011 Q2,Galați,857.08,322.39,651.42,Használt lakás,4.91
2011 Q2,Ploiești,1027.2,300.7,519.18,Használt lakás,6.27
2011 Q2,Ploiești,784.58,376.34,444.56,Használt lakás,4.63
2011 Q2,Ploiești,998.49,338.54,434.11,Felújított lakás,5.36
2011 Q2,Ploiești,1292.92,260.47,541.38,Felújított lakás,4.24
2011 Q2,Ploiești,1101.11,315.77,491.51,Felújított lakás,5.39
2011 Q2,Arad,1266.52,307.36,573.19,Használt lakás,3.61
2011 Q2,Arad,935.23,333.9,619.05,Új lakás,5.26
2011 Q2,Arad,1012.43,314.97,454.98,Új lakás,5.5
2011 Q2,Arad,1155.88,296.92,501.8,Használt lakás,5.17
2011 Q2,Arad,997.59,312.35,655.98,Használt lakás,4.65
2011 Q2,Bacău,1007.0,289.1,574.65,Felújított lakás,4.72
2011 Q2,Bacău,972.08,367.85,615.18,Használt lakás,4.3
2011 Q2,Bacău,826.02,355.3,488.92,Új lakás,5.69
2011 Q2,Bacău,813.59,350.7,457.33,Felújított lakás,5.63
2011 Q2,Bacău,1051.71,276.84,505.58,Felújított lakás,5.59
2011 Q2,Târgu Mureș,1062.71,338.38,648.59,Felújított lakás,3.34
2011 Q2,Târgu Mureș,1244.07,319.17,476.07,Használt lakás,3.57
2011 Q2,Târgu Mureș,1027.31,351.87,522.35,Új lakás,6.41
2011 Q2,Târgu Mureș,875.86,314.52,454.86,Új lakás,5.26
2011 Q2,Târgu Mureș,1156.43,298.17,373.75,Használt lakás,5.1
2011 Q2,Baia Mare,1102.41,331.17,604.15,Felújított lakás,3.83
2011 Q2,Baia Mare,1131.63,362.7,423.28,Használt lakás,5.22
2011 Q2,Baia Mare,989.5,311.74,550.86,Használt lakás,4.41
2011 Q2,Baia Mare,968.92,316.37,464.77,Használt lakás,3.81
2011 Q2,Baia Mare,1131.52,269.05,569.98,Felújított lakás,5.36
2011 Q2,Satu Mare,842.9,287.9,601.65,Új lakás,3.92
2011 Q2,Satu Mare,994.27,333.48,577.0,Új lakás,4.65
2011 Q2,Satu Mare,978.3,371.89,634.33,Használt lakás,5.88
2011 Q2,Satu Mare,1060.24,282.67,480.17,Használt lakás,5.42
2011 Q2,Satu Mare,1100.21,371.06,569.03,Felújított lakás,3.4
2011 Q2,Botoșani,1176.23,275.08,506.96,Új lakás,5.15
2011 Q2,Botoșani,1289.48,439.4,566.4,Használt lakás,4.72
2011 Q2,Botoșani,1114.14,350.51,510.76,Használt lakás,6.7
2011 Q2,Botoșani,1077.61,334.91,569.96,Használt lakás,5.32
2011 Q2,Botoșani,1150.67,290.31,496.5,Használt lakás,3.8
2011 Q2,Pitești,1102.74,346.16,557.47,Új lakás,6.57
2011 Q2,Pitești,1049.33,341.75,464.5,Használt lakás,4.51
2011 Q2,Pitești,1133.46,348.96,512.36,Új lakás,4.83
2011 Q2,Pitești,867.86,300.72,583.42,Használt lakás,5.48
2011 Q2,Pitești,1110.08,316.99,530.42,Használt lakás,4.24
2011 Q2,Craiova,1133.86,331.84,559.52,Használt lakás,4.37
2011 Q2,Craiova,791.6,358.89,501.27,Felújított lakás,4.04
2011 Q2,Craiova,1133.22,299.32,593.6,Új lakás,5.52
2011 Q2,Craiova,1132.03,260.36,602.72,Új lakás,5.16
2011 Q2,Craiova,1005.69,320.74,423.43,Felújított lakás,5.31
2011 Q2,Reșița,926.48,260.89,438.66,Használt lakás,6.01
2011 Q2,Reșița,974.49,376.35,497.85,Felújított lakás,3.19
2011 Q2,Reșița,916.02,364.43,520.65,Új lakás,4.35
2011 Q2,Reșița,1069.2,335.07,597.04,Felújított lakás,6.35
2011 Q2,Reșița,1006.83,261.96,505.19,Felújított lakás,5.16
2011 Q2,Slatina,934.35,276.71,550.63,Használt lakás,4.85
2011 Q2,Slatina,1053.94,284.66,516.18,Felújított lakás,3.98
2011 Q2,Slatina,1156.82,356.41,419.23,Felújított lakás,3.97
2011 Q2,Slatina,870.42,289.0,524.99,Felújított lakás,3.45
2011 Q2,Slatina,939.38,274.84,542.44,Új lakás,4.97
2011 Q3,București,963.39,322.07,497.2,Felújított lakás,4.63
2011 Q3,București,1250.81,368.62,452.03,Felújított lakás,5.73
2011 Q3,București,1147.37,269.07,579.13,Felújított lakás,6.44
2011 Q3,București,915.29,278.3,591.06,Új lakás,5.17
2011 Q3,București,1116.18,328.62,553.44,Felújított lakás,3.57
2011 Q3,Cluj-Napoca,1175.68,361.78,516.24,Felújított lakás,4.86
2011 Q3,Cluj-Napoca,866.27,335.57,564.32,Használt lakás,4.84
2011 Q3,Cluj-Napoca,1184.92,301.64,563.88,Új lakás,3.88
2011 Q3,Cluj-Napoca,1047.17,308.03,543.52,Felújított lakás,4.53
2011 Q3,Cluj-Napoca,1034.22,348.04,503.79,Felújított lakás,3.29
2011 Q3,Timișoara,1259.95,370.26,452.46,Felújított lakás,5.59
2011 Q3,Timișoara,989.64,325.54,547.65,Felújított lakás,4.67
2011 Q3,Timișoara,955.95,287.38,475.03,Új lakás,4.07
2011 Q3,Timișoara,1041.94,286.37,570.92,Új lakás,6.39
2011 Q3,Timișoara,980.39,324.58,559.98,Új lakás,5.37
2011 Q3,Iași,1059.11,344.71,558.93,Új lakás,3.66
2011 Q3,Iași,1154.3,350.49,484.2,Új lakás,4.94
2011 Q3,Iași,1132.0,306.63,594.38,Felújított lakás,7.26
2011 Q3,Iași,955.68,259.76,548.23,Használt lakás,5.62
2011 Q3,Iași,1022.3,373.13,449.68,Új lakás,5.59
2011 Q3,Brașov,977.3,383.78,649.55,Új lakás,4.13
2011 Q3,Brașov,984.05,349.38,506.77,Felújított lakás,4.85
2011 Q3,Brașov,1053.05,238.21,529.17,Használt lakás,4.21
2011 Q3,Brașov,990.83,372.75,454.61,Új lakás,5.71
2011 Q3,Brașov,1016.52,303.81,577.42,Használt lakás,5.24
2011 Q3,Constanța,1118.47,353.73,510.12,Új lakás,4.29
2011 Q3,Constanța,919.78,281.98,706.95,Használt lakás,6.14
2011 Q3,Constanța,887.87,262.1,558.91,Felújított lakás,5.45
2011 Q3,Constanța,1115.87,304.8,522.47,Új lakás,5.23
2011 Q3,Constanța,1060.31,226.23,516.21,Használt lakás,4.05
2011 Q3,Sibiu,1071.03,434.41,552.05,Használt lakás,4.59
2011 Q3,Sibiu,1160.62,334.31,555.21,Használt lakás,5.51
2011 Q3,Sibiu,1296.79,269.76,558.42,Új lakás,3.97
2011 Q3,Sibiu,1116.66,278.25,504.96,Használt lakás,4.6
2011 Q3,Sibiu,1167.1,351.74,455.26,Új lakás,4.95
2011 Q3,Oradea,964.85,264.66,516.98,Felújított lakás,4.59
2011 Q3,Oradea,1341.21,332.32,447.34,Új lakás,4.34
2011 Q3,Oradea,1172.57,398.54,434.84,Használt lakás,3.02
2011 Q3,Oradea,1274.52,330.58,477.9,Használt lakás,5.43
2011 Q3,Oradea,733.71,315.14,549.67,Új lakás,5.82
2011 Q3,Galați,928.33,318.43,474.47,Felújított lakás,5.16
2011 Q3,Galați,942.56,298.68,470.25,Felújított lakás,5.55
2011 Q3,Galați,1153.01,305.62,532.29,Felújított lakás,3.45
2011 Q3,Galați,1014.04,312.99,687.25,Használt lakás,3.79
2011 Q3,Galați,1225.7,354.87,546.84,Új lakás,6.66
2011 Q3,Ploiești,1094.65,330.57,526.81,Felújított lakás,6.12
2011 Q3,Ploiești,1181.58,289.97,450.85,Új lakás,4.7
2011 Q3,Ploiești,954.0,312.46,604.25,Felújított lakás,4.44
2011 Q3,Ploiești,1044.86,317.32,580.91,Használt lakás,2.65
2011 Q3,Ploiești,977.2,323.45,602.0,Használt lakás,4.41
2011 Q3,Arad,824.81,339.79,491.88,Használt lakás,3.71
2011 Q3,Arad,975.08,307.62,493.72,Használt lakás,2.69
2011 Q3,Arad,1157.65,366.0,569.09,Új lakás,3.76
2011 Q3,Arad,1025.82,314.74,565.93,Új lakás,5.57
2011 Q3,Arad,961.9,318.28,557.44,Felújított lakás,6.36
2011 Q3,Bacău,1134.54,346.56,535.03,Új lakás,6.31
2011 Q3,Bacău,1099.17,280.56,614.2,Használt lakás,5.6
2011 Q3,Bacău,996.83,295.82,547.79,Új lakás,5.36
2011 Q3,Bacău,1073.68,327.45,632.0,Új lakás,5.97
2011 Q3,Bacău,1072.88,352.65,468.05,Használt lakás,5.3
2011 Q3,Târgu Mureș,1267.12,306.28,479.14,Felújított lakás,4.25
2011 Q3,Târgu Mureș,919.24,283.61,507.77,Új lakás,3.49
2011 Q3,Târgu Mureș,1051.87,351.09,475.53,Használt lakás,6.42
2011 Q3,Târgu Mureș,1111.3,356.22,490.53,Felújított lakás,5.75
2011 Q3,Târgu Mureș,918.97,350.61,540.31,Használt lakás,5.45
2011 Q3,Baia Mare,908.93,279.2,565.83,Használt lakás,3.95
2011 Q3,Baia Mare,1105.58,260.31,580.89,Új lakás,3.67
2011 Q3,Baia Mare,1116.28,340.03,488.19,Használt lakás,5.48
2011 Q3,Baia Mare,1081.25,293.45,469.49,Felújított lakás,2.94
2011 Q3,Baia Mare,1091.96,252.41,535.72,Használt lakás,4.64
2011 Q3,Satu Mare,1131.5,302.92,510.23,Felújított lakás,5.63
2011 Q3,Satu Mare,1090.21,327.65,558.16,Használt lakás,3.36
2011 Q3,Satu Mare,1140.81,339.5,469.0,Felújított lakás,4.66
2011 Q3,Satu Mare,1045.28,309.62,550.03,Használt lakás,6.33
2011 Q3,Satu Mare,1179.81,262.51,567.32,Új lakás,6.23
2011 Q3,Botoșani,1096.42,358.64,650.74,Új lakás,5.92
2011 Q3,Botoșani,1079.92,356.8,538.69,Felújított lakás,4.92
2011 Q3,Botoșani,1007.83,377.54,480.89,Felújított lakás,6.43
2011 Q3,Botoșani,1109.98,259.03,552.06,Új lakás,2.8
2011 Q3,Botoșani,1125.06,350.41,494.46,Új lakás,5.02
2011 Q3,Pitești,1284.5,294.77,466.47,Felújított lakás,6.38
2011 Q3,Pitești,1285.51,315.15,590.69,Felújított lakás,6.24
2011 Q3,Pitești,960.9,295.59,603.85,Új lakás,6.59
2011 Q3,Pitești,1117.55,279.81,649.22,Új lakás,4.37
2011 Q3,Pitești,1009.78,328.69,623.25,Használt lakás,5.75
2011 Q3,Craiova,1099.78,333.53,532.61,Felújított lakás,5.46
2011 Q3,Craiova,746.45,303.14,544.48,Új lakás,3.75
2011 Q3,Craiova,1096.36,306.82,635.33,Új lakás,6.47
2011 Q3,Craiova,994.1,308.97,525.56,Felújított lakás,4.45
2011 Q3,Craiova,1073.4,284.67,462.16,Új lakás,5.52
2011 Q3,Reșița,1125.54,282.83,583.72,Új lakás,4.27
2011 Q3,Reșița,1080.38,347.81,527.98,Új lakás,5.35
2011 Q3,Reșița,988.03,307.14,517.65,Új lakás,4.15
2011 Q3,Reșița,1028.79,253.06,500.53,Új lakás,4.62
2011 Q3,Reșița,1019.26,305.34,526.29,Új lakás,5.38
2011 Q3,Slatina,1154.94,289.01,457.81,Új lakás,3.86
2011 Q3,Slatina,991.54,300.92,483.8,Használt lakás,3.6
2011 Q3,Slatina,995.27,322.26,565.7,Használt lakás,4.34
2011 Q3,Slatina,1000.44,277.93,528.11,Új lakás,4.05
2011 Q3,Slatina,1118.78,243.57,508.42,Használt lakás,5.2
2011 Q4,București,1072.06,422.72,550.99,Használt lakás,3.9
2011 Q4,București,1038.54,243.95,525.16,Új lakás,4.07
2011 Q4,București,1159.85,293.02,522.99,Új lakás,4.26
2011 Q4,București,1258.66,302.15,639.95,Használt lakás,5.71
2011 Q4,București,1107.85,329.75,553.63,Használt lakás,2.97
2011 Q4,Cluj-Napoca,1016.53,348.81,527.07,Használt lakás,3.49
2011 Q4,Cluj-Napoca,1043.71,383.16,604.81,Használt lakás,4.84
2011 Q4,Cluj-Napoca,1164.17,300.34,427.77,Felújított lakás,3.98
2011 Q4,Cluj-Napoca,1237.55,304.04,515.4,Felújított lakás,4.6
2011 Q4,Cluj-Napoca,1278.5,380.04,663.13,Felújított lakás,4.74
2011 Q4,Timișoara,1085.47,254.33,618.62,Használt lakás,3.73
2011 Q4,Timișoara,1076.01,271.11,494.67,Felújított lakás,4.06
2011 Q4,Timișoara,977.05,293.44,497.1,Új lakás,5.73
2011 Q4,Timișoara,917.42,323.82,603.08,Használt lakás,4.39
2011 Q4,Timișoara,963.85,305.78,600.78,Új lakás,5.09
2011 Q4,Iași,986.25,334.36,463.86,Felújított lakás,5.58
2011 Q4,Iași,1099.03,302.69,479.68,Új lakás,4.01
2011 Q4,Iași,1114.18,364.16,491.76,Új lakás,5.36
2011 Q4,Iași,799.56,291.62,528.14,Új lakás,3.99
2011 Q4,Iași,937.62,288.29,547.53,Új lakás,4.71
2011 Q4,Brașov,781.41,230.17,493.59,Új lakás,5.36
2011 Q4,Brașov,720.3,295.01,498.43,Új lakás,6.29
2011 Q4,Brașov,1003.8,330.32,538.48,Felújított lakás,2.77
2011 Q4,Brașov,1142.18,323.62,560.5,Felújított lakás,8.83
2011 Q4,Brașov,799.91,383.99,512.75,Használt lakás,5.19
2011 Q4,Constanța,1044.54,298.03,495.81,Új lakás,5.23
2011 Q4,Constanța,867.94,345.02,505.03,Használt lakás,3.77
2011 Q4,Constanța,996.0,365.29,497.88,Használt lakás,5.26
2011 Q4,Constanța,962.29,345.32,571.13,Új lakás,6.75
2011 Q4,Constanța,1028.93,341.75,535.88,Felújított lakás,6.2
2011 Q4,Sibiu,963.74,344.8,518.32,Használt lakás,4.84
2011 Q4,Sibiu,1061.01,325.09,523.03,Használt lakás,5.11
2011 Q4,Sibiu,1239.37,354.42,582.15,Új lakás,4.44
2011 Q4,Sibiu,943.29,353.21,582.56,Felújított lakás,6.37
2011 Q4,Sibiu,977.52,305.82,431.63,Használt lakás,4.51
2011 Q4,Oradea,1169.59,296.34,568.43,Új lakás,4.71
2011 Q4,Oradea,1088.89,269.09,535.11,Felújított lakás,2.0
2011 Q4,Oradea,1027.57,249.78,602.36,Használt lakás,5.68
2011 Q4,Oradea,1106.0,375.84,473.07,Felújított lakás,6.65
2011 Q4,Oradea,1161.86,305.54,598.14,Felújított lakás,3.79
2011 Q4,Galați,951.06,290.66,498.26,Felújított lakás,3.84
2011 Q4,Galați,1196.77,304.65,551.15,Új lakás,4.33
2011 Q4,Galați,831.53,325.8,415.26,Új lakás,4.83
2011 Q4,Galați,885.8,394.49,584.68,Felújított lakás,5.01
2011 Q4,Galați,1201.64,281.15,562.61,Felújított lakás,5.1
2011 Q4,Ploiești,1081.68,365.89,573.95,Felújított lakás,5.19
2011 Q4,Ploiești,851.41,276.6,522.64,Használt lakás,4.99
2011 Q4,Ploiești,914.38,411.47,620.98,Új lakás,5.5
2011 Q4,Ploiești,1058.64,306.51,472.88,Felújított lakás,4.98
2011 Q4,Ploiești,1080.93,265.33,550.05,Új lakás,4.74
2011 Q4,Arad,821.06,280.58,505.18,Felújított lakás,6.79
2011 Q4,Arad,1116.79,261.58,559.16,Felújított lakás,3.35
2011 Q4,Arad,1179.92,296.16,524.38,Használt lakás,6.23
2011 Q4,Arad,895.54,259.12,494.98,Felújított lakás,5.94
2011 Q4,Arad,867.68,201.71,502.93,Felújított lakás,5.45
2011 Q4,Bacău,1194.03,296.47,505.31,Használt lakás,6.05
2011 Q4,Bacău,825.63,299.46,541.43,Új lakás,5.35
2011 Q4,Bacău,988.82,316.38,380.7,Használt lakás,4.24
2011 Q4,Bacău,1104.42,275.71,533.54,Felújított lakás,5.35
2011 Q4,Bacău,1008.89,321.82,472.24,Használt lakás,4.69
